season,week,game_id,team,opp,home,plays,yards,top_seconds,turnovers,points_for,points_against,win
2018,8,2018_08_NE_BUF,BUF,NE,1,63,333.0,1690,2,6,25,0
2018,8,2018_08_NE_BUF,NE,BUF,0,73,387.0,1910,0,25,6,1
2018,8,2018_08_NO_MIN,MIN,NO,1,67,423.0,1883,2,20,30,0
2018,8,2018_08_NO_MIN,NO,MIN,0,53,270.0,1717,1,30,20,1
2018,8,2018_08_NYJ_CHI,CHI,NYJ,1,65,395.0,1964,0,24,10,1
2018,8,2018_08_NYJ_CHI,NYJ,CHI,0,54,207.0,1636,0,10,24,0
2018,8,2018_08_PHI_JAX,JAX,PHI,1,63,335.0,1642,1,18,24,0
2018,8,2018_08_PHI_JAX,PHI,JAX,0,62,395.0,1958,2,24,18,1
2018,8,2018_08_SEA_DET,DET,SEA,1,56,331.0,1505,3,14,28,0
2018,8,2018_08_SEA_DET,SEA,DET,0,61,413.0,2095,0,28,14,1
2018,8,2018_08_SF_ARI,ARI,SF,1,65,323.0,1661,2,18,15,1
2018,8,2018_08_SF_ARI,SF,ARI,0,63,267.0,1939,0,15,18,0
2018,8,2018_08_TB_CIN,CIN,TB,1,63,402.0,1441,0,37,34,1
2018,8,2018_08_TB_CIN,TB,CIN,0,84,578.0,2159,4,34,37,0
2018,8,2018_08_WAS_NYG,NYG,WAS,1,68,303.0,1582,2,13,20,0
2018,8,2018_08_WAS_NYG,WAS,NYG,0,65,360.0,2018,1,20,13,1
2018,9,2018_09_ATL_WAS,ATL,WAS,0,64,491.0,1976,1,38,14,1
2018,9,2018_09_ATL_WAS,WAS,ATL,1,64,366.0,1624,1,14,38,0
2018,9,2018_09_CHI_BUF,BUF,CHI,1,82,264.0,2043,4,9,41,0
2018,9,2018_09_CHI_BUF,CHI,BUF,0,46,190.0,1557,1,41,9,1
2018,9,2018_09_DET_MIN,DET,MIN,0,70,209.0,2205,1,9,24,0
2018,9,2018_09_DET_MIN,MIN,DET,1,46,283.0,1395,2,24,9,1
2018,9,2018_09_GB_NE,GB,NE,0,69,367.0,1954,1,17,31,0
2018,9,2018_09_GB_NE,NE,GB,1,69,433.0,1646,0,31,17,1
2018,9,2018_09_HOU_DEN,DEN,HOU,1,64,348.0,1655,1,17,19,0
2018,9,2018_09_HOU_DEN,HOU,DEN,0,61,290.0,1945,0,19,17,1
2018,9,2018_09_KC_CLE,CLE,KC,1,73,388.0,1851,1,21,37,0
2018,9,2018_09_KC_CLE,KC,CLE,0,58,499.0,1749,1,37,21,1
2018,9,2018_09_LAC_SEA,LAC,SEA,0,51,375.0,1459,0,25,17,1
2018,9,2018_09_LAC_SEA,SEA,LAC,1,75,356.0,2141,1,17,25,0
2018,9,2018_09_LA_NO,LA,NO,0,60,485.0,1579,1,35,45,0
2018,9,2018_09_LA_NO,NO,LA,1,70,487.0,2021,1,45,35,1
2018,9,2018_09_NYJ_MIA,MIA,NYJ,1,55,168.0,1706,0,13,6,1
2018,9,2018_09_NYJ_MIA,NYJ,MIA,0,64,282.0,1894,4,6,13,0
2018,9,2018_09_OAK_SF,LV,SF,0,55,242.0,1886,0,3,34,0
2018,9,2018_09_OAK_SF,SF,LV,1,54,405.0,1714,0,34,3,1
2018,9,2018_09_PIT_BAL,BAL,PIT,1,56,266.0,1411,0,16,23,0
2018,9,2018_09_PIT_BAL,PIT,BAL,0,76,395.0,2189,0,23,16,1
2018,9,2018_09_TB_CAR,CAR,TB,1,59,407.0,1860,0,42,28,1
2018,9,2018_09_TB_CAR,TB,CAR,0,65,301.0,1740,2,28,42,0
2018,9,2018_09_TEN_DAL,DAL,TEN,1,56,297.0,1534,2,14,28,0
2018,9,2018_09_TEN_DAL,TEN,DAL,0,69,340.0,2066,2,28,14,1
2018,10,2018_10_ARI_KC,ARI,KC,0,69,260.0,1907,2,14,26,0
2018,10,2018_10_ARI_KC,KC,ARI,1,57,330.0,1693,0,26,14,1
2018,10,2018_10_ATL_CLE,ATL,CLE,0,74,382.0,1883,2,16,28,0
2018,10,2018_10_ATL_CLE,CLE,ATL,1,50,427.0,1717,1,28,16,1
2018,10,2018_10_BUF_NYJ,BUF,NYJ,0,73,451.0,2362,0,41,10,1
2018,10,2018_10_BUF_NYJ,NYJ,BUF,1,55,199.0,1238,2,10,41,0
2018,10,2018_10_CAR_PIT,CAR,PIT,0,56,242.0,1765,2,21,52,0
2018,10,2018_10_CAR_PIT,PIT,CAR,1,58,457.0,1835,0,52,21,1
2018,10,2018_10_DAL_PHI,DAL,PHI,0,68,410.0,2002,0,27,20,1
2018,10,2018_10_DAL_PHI,PHI,DAL,1,62,421.0,1598,1,20,27,0
2018,10,2018_10_DET_CHI,CHI,DET,1,54,404.0,1818,0,34,22,1
2018,10,2018_10_DET_CHI,DET,CHI,0,74,305.0,1920,3,22,34,0
2018,10,2018_10_JAX_IND,IND,JAX,1,53,368.0,1490,1,29,26,1
2018,10,2018_10_JAX_IND,JAX,IND,0,73,415.0,2110,1,26,29,0
2018,10,2018_10_LAC_OAK,LAC,LV,0,53,335.0,1730,1,20,6,1
2018,10,2018_10_LAC_OAK,LV,LAC,1,63,317.0,1870,1,6,20,0
2018,10,2018_10_MIA_GB,GB,MIA,1,55,377.0,1672,0,31,12,1
2018,10,2018_10_MIA_GB,MIA,GB,0,66,294.0,1928,3,12,31,0
2018,10,2018_10_NE_TEN,NE,TEN,0,65,284.0,1623,0,10,34,0
2018,10,2018_10_NE_TEN,TEN,NE,1,63,385.0,1977,0,34,10,1
2018,10,2018_10_NO_CIN,CIN,NO,1,43,284.0,1214,2,14,51,0
2018,10,2018_10_NO_CIN,NO,CIN,0,74,509.0,2386,0,51,14,1
2018,10,2018_10_NYG_SF,NYG,SF,0,55,277.0,1546,0,27,23,1
2018,10,2018_10_NYG_SF,SF,NYG,1,68,374.0,2054,2,23,27,0
2018,10,2018_10_SEA_LA,LA,SEA,1,65,456.0,1763,0,36,31,1
2018,10,2018_10_SEA_LA,SEA,LA,0,64,414.0,1837,1,31,36,0
2018,10,2018_10_WAS_TB,TB,WAS,1,67,501.0,1872,4,3,16,0
2018,10,2018_10_WAS_TB,WAS,TB,0,55,286.0,1728,0,16,3,1
2018,11,2018_11_CAR_DET,CAR,DET,0,58,387.0,1700,1,19,20,0
2018,11,2018_11_CAR_DET,DET,CAR,1,64,309.0,1900,0,20,19,1
2018,11,2018_11_CIN_BAL,BAL,CIN,1,76,405.0,2289,1,24,21,1
2018,11,2018_11_CIN_BAL,CIN,BAL,0,54,255.0,1311,0,21,24,0
2018,11,2018_11_DAL_ATL,ATL,DAL,1,55,354.0,1683,1,19,22,0
2018,11,2018_11_DAL_ATL,DAL,ATL,0,63,323.0,1917,0,22,19,1
2018,11,2018_11_DEN_LAC,DEN,LAC,0,53,325.0,1331,0,23,22,1
2018,11,2018_11_DEN_LAC,LAC,DEN,1,72,479.0,2269,2,22,23,0
2018,11,2018_11_GB_SEA,GB,SEA,0,48,359.0,1542,0,24,27,0
2018,11,2018_11_GB_SEA,SEA,GB,1,69,378.0,2058,1,27,24,1
2018,11,2018_11_HOU_WAS,HOU,WAS,0,58,320.0,1807,3,23,21,1
2018,11,2018_11_HOU_WAS,WAS,HOU,1,73,278.0,1857,2,21,23,0
2018,11,2018_11_KC_LA,KC,LA,0,69,546.0,1777,5,51,54,0
2018,11,2018_11_KC_LA,LA,KC,1,75,455.0,1823,2,54,51,1
2018,11,2018_11_MIN_CHI,CHI,MIN,1,73,312.0,2069,3,25,20,1
2018,11,2018_11_MIN_CHI,MIN,CHI,0,64,270.0,1531,3,20,25,0
2018,11,2018_11_OAK_ARI,ARI,LV,1,52,282.0,1439,2,21,23,0
2018,11,2018_11_OAK_ARI,LV,ARI,0,68,325.0,2161,0,23,21,1
2018,11,2018_11_PHI_NO,NO,PHI,1,69,546.0,2254,0,48,7,1
2018,11,2018_11_PHI_NO,PHI,NO,0,48,196.0,1346,3,7,48,0
2018,11,2018_11_PIT_JAX,JAX,PIT,1,67,243.0,2260,1,16,20,0
2018,11,2018_11_PIT_JAX,PIT,JAX,0,61,323.0,1340,3,20,16,1
2018,11,2018_11_TB_NYG,NYG,TB,1,53,359.0,1673,0,38,35,1
2018,11,2018_11_TB_NYG,TB,NYG,0,68,510.0,1927,4,35,38,0
2018,11,2018_11_TEN_IND,IND,TEN,1,60,397.0,1876,0,38,10,1
2018,11,2018_11_TEN_IND,TEN,IND,0,59,263.0,1724,2,10,38,0
2018,12,2018_12_ARI_LAC,ARI,LAC,0,45,149.0,1482,1,10,45,0
2018,12,2018_12_ARI_LAC,LAC,ARI,1,66,414.0,2118,1,45,10,1
2018,12,2018_12_ATL_NO,ATL,NO,0,69,366.0,1859,4,17,31,0
2018,12,2018_12_ATL_NO,NO,ATL,1,55,312.0,1741,1,31,17,1
2018,12,2018_12_CHI_DET,CHI,DET,0,58,264.0,1634,1,23,16,1
2018,12,2018_12_CHI_DET,DET,CHI,1,65,333.0,1966,2,16,23,0
2018,12,2018_12_CLE_CIN,CIN,CLE,1,67,372.0,1676,2,20,35,0
2018,12,2018_12_CLE_CIN,CLE,CIN,0,61,342.0,1924,0,35,20,1
2018,12,2018_12_GB_MIN,GB,MIN,0,51,254.0,1523,0,17,24,0
2018,12,2018_12_GB_MIN,MIN,GB,1,69,416.0,2077,1,24,17,1
2018,12,2018_12_JAX_BUF,BUF,JAX,1,54,327.0,1638,0,24,21,1
2018,12,2018_12_JAX_BUF,JAX,BUF,0,65,333.0,1962,2,21,24,0
2018,12,2018_12_MIA_IND,IND,MIA,1,65,455.0,1914,3,27,24,1
2018,12,2018_12_MIA_IND,MIA,IND,0,51,314.0,1686,1,24,27,0
2018,12,2018_12_NE_NYJ,NE,NYJ,0,67,498.0,2066,0,27,13,1
2018,12,2018_12_NE_NYJ,NYJ,NE,1,62,338.0,1534,1,13,27,0
2018,12,2018_12_NYG_PHI,NYG,PHI,0,58,402.0,1642,1,22,25,0
2018,12,2018_12_NYG_PHI,PHI,NYG,1,62,345.0,1958,0,25,22,1
2018,12,2018_12_OAK_BAL,BAL,LV,1,69,416.0,2052,2,34,17,1
2018,12,2018_12_OAK_BAL,LV,BAL,0,56,249.0,1548,1,17,34,0
2018,12,2018_12_PIT_DEN,DEN,PIT,1,53,308.0,1500,0,24,17,1
2018,12,2018_12_PIT_DEN,PIT,DEN,0,76,527.0,2100,4,17,24,0
2018,12,2018_12_SEA_CAR,CAR,SEA,1,57,476.0,1774,1,27,30,0
2018,12,2018_12_SEA_CAR,SEA,CAR,0,61,397.0,1826,0,30,27,1
2018,12,2018_12_SF_TB,SF,TB,0,60,342.0,1551,2,9,27,0
2018,12,2018_12_SF_TB,TB,SF,1,70,412.0,2049,0,27,9,1
2018,12,2018_12_TEN_HOU,HOU,TEN,1,62,462.0,1798,0,34,17,1
2018,12,2018_12_TEN_HOU,TEN,HOU,0,52,365.0,1802,1,17,34,0
2018,12,2018_12_WAS_DAL,DAL,WAS,1,69,404.0,2003,0,31,23,1
2018,12,2018_12_WAS_DAL,WAS,DAL,0,61,331.0,1597,3,23,31,0
2018,13,2018_13_ARI_GB,ARI,GB,0,57,315.0,1654,0,20,17,1
2018,13,2018_13_ARI_GB,GB,ARI,1,74,325.0,1946,0,17,20,0
2018,13,2018_13_BAL_ATL,ATL,BAL,1,46,131.0,1221,1,16,26,0
2018,13,2018_13_BAL_ATL,BAL,ATL,0,77,366.0,2379,1,26,16,1
2018,13,2018_13_BUF_MIA,BUF,MIA,0,67,417.0,1977,2,17,21,0
2018,13,2018_13_BUF_MIA,MIA,BUF,1,50,175.0,1623,2,21,17,1
2018,13,2018_13_CAR_TB,CAR,TB,0,65,444.0,1806,4,17,24,0
2018,13,2018_13_CAR_TB,TB,CAR,1,59,315.0,1794,1,24,17,1
2018,13,2018_13_CHI_NYG,CHI,NYG,0,77,376.0,2038,3,27,30,0
2018,13,2018_13_CHI_NYG,NYG,CHI,1,68,338.0,2066,1,30,27,1
2018,13,2018_13_CLE_HOU,CLE,HOU,0,53,428.0,1392,4,13,29,0
2018,13,2018_13_CLE_HOU,HOU,CLE,1,74,384.0,2249,0,29,13,1
2018,13,2018_13_DEN_CIN,CIN,DEN,1,64,313.0,1880,2,10,24,0
2018,13,2018_13_DEN_CIN,DEN,CIN,0,57,361.0,1720,2,24,10,1
2018,13,2018_13_IND_JAX,IND,JAX,0,71,265.0,1827,2,0,6,0
2018,13,2018_13_IND_JAX,JAX,IND,1,54,211.0,1773,1,6,0,1
2018,13,2018_13_KC_OAK,KC,LV,0,68,469.0,1754,1,40,33,1
2018,13,2018_13_KC_OAK,LV,KC,1,70,442.0,1846,3,33,40,0
2018,13,2018_13_LAC_PIT,LAC,PIT,0,62,375.0,1872,0,33,30,1
2018,13,2018_13_LAC_PIT,PIT,LAC,1,63,336.0,1728,1,30,33,0
2018,13,2018_13_LA_DET,DET,LA,1,64,310.0,2058,2,16,30,0
2018,13,2018_13_LA_DET,LA,DET,0,64,344.0,1696,2,30,16,1
2018,13,2018_13_MIN_NE,MIN,NE,0,59,278.0,1599,2,10,24,0
2018,13,2018_13_MIN_NE,NE,MIN,1,71,471.0,2001,1,24,10,1
2018,13,2018_13_NO_DAL,DAL,NO,1,66,308.0,2213,2,13,10,1
2018,13,2018_13_NO_DAL,NO,DAL,0,49,176.0,1387,1,10,13,0
2018,13,2018_13_NYJ_TEN,NYJ,TEN,0,65,280.0,2002,1,22,26,0
2018,13,2018_13_NYJ_TEN,TEN,NYJ,1,60,403.0,1598,1,26,22,1
2018,13,2018_13_SF_SEA,SEA,SF,1,49,331.0,1650,1,43,16,1
2018,13,2018_13_SF_SEA,SF,SEA,0,75,452.0,1950,2,16,43,0
2018,13,2018_13_WAS_PHI,PHI,WAS,1,73,438.0,2359,1,28,13,1
2018,13,2018_13_WAS_PHI,WAS,PHI,0,42,235.0,1241,1,13,28,0
2018,14,2018_14_ATL_GB,ATL,GB,0,68,344.0,1849,2,20,34,0
2018,14,2018_14_ATL_GB,GB,ATL,1,61,300.0,1751,0,34,20,1
2018,14,2018_14_BAL_KC,BAL,KC,0,68,321.0,1887,1,24,27,0
2018,14,2018_14_BAL_KC,KC,BAL,1,83,442.0,2220,1,27,24,1
2018,14,2018_14_CAR_CLE,CAR,CLE,0,69,393.0,2030,1,20,26,0
2018,14,2018_14_CAR_CLE,CLE,CAR,1,45,348.0,1570,2,26,20,1
2018,14,2018_14_CIN_LAC,CIN,LAC,0,64,295.0,1958,0,21,26,0
2018,14,2018_14_CIN_LAC,LAC,CIN,1,56,288.0,1642,0,26,21,1
2018,14,2018_14_DEN_SF,DEN,SF,0,71,274.0,1759,0,14,20,0
2018,14,2018_14_DEN_SF,SF,DEN,1,66,389.0,1668,1,20,14,1
2018,14,2018_14_DET_ARI,ARI,DET,1,65,279.0,1904,1,3,17,0
2018,14,2018_14_DET_ARI,DET,ARI,0,55,218.0,1696,1,17,3,1
2018,14,2018_14_IND_HOU,HOU,IND,1,68,315.0,1917,0,21,24,0
2018,14,2018_14_IND_HOU,IND,HOU,0,66,436.0,1683,1,24,21,1
2018,14,2018_14_JAX_TEN,JAX,TEN,0,67,255.0,1840,1,9,30,0
2018,14,2018_14_JAX_TEN,TEN,JAX,1,57,426.0,1760,1,30,9,1
2018,14,2018_14_LA_CHI,CHI,LA,1,66,294.0,2209,3,15,6,1
2018,14,2018_14_LA_CHI,LA,CHI,0,61,214.0,1391,4,6,15,0
2018,14,2018_14_MIN_SEA,MIN,SEA,0,56,276.0,1691,1,7,21,0
2018,14,2018_14_MIN_SEA,SEA,MIN,1,65,276.0,1909,1,21,7,1
2018,14,2018_14_NE_MIA,MIA,NE,1,45,412.0,1486,0,34,33,1
2018,14,2018_14_NE_MIA,NE,MIA,0,75,421.0,2114,0,33,34,0
2018,14,2018_14_NO_TB,NO,TB,0,63,300.0,1913,2,28,14,1
2018,14,2018_14_NO_TB,TB,NO,1,65,279.0,1687,1,14,28,0
2018,14,2018_14_NYG_WAS,NYG,WAS,0,63,402.0,1809,1,40,16,1
2018,14,2018_14_NYG_WAS,WAS,NYG,1,59,292.0,1791,3,16,40,0
2018,14,2018_14_NYJ_BUF,BUF,NYJ,1,71,368.0,2027,3,23,27,0
2018,14,2018_14_NYJ_BUF,NYJ,BUF,0,52,245.0,1573,2,27,23,1
2018,14,2018_14_PHI_DAL,DAL,PHI,1,93,576.0,2733,3,29,23,1
2018,14,2018_14_PHI_DAL,PHI,DAL,0,48,256.0,1352,1,23,29,0
2018,14,2018_14_PIT_OAK,LV,PIT,1,63,354.0,1956,1,24,21,1
2018,14,2018_14_PIT_OAK,PIT,LV,0,58,340.0,1644,1,21,24,0
2018,15,2018_15_ARI_ATL,ARI,ATL,0,65,253.0,1760,3,14,40,0
2018,15,2018_15_ARI_ATL,ATL,ARI,1,66,435.0,1840,0,40,14,1
2018,15,2018_15_CLE_DEN,CLE,DEN,0,61,309.0,1638,2,17,16,1
2018,15,2018_15_CLE_DEN,DEN,CLE,1,70,270.0,1962,2,16,17,0
2018,15,2018_15_DAL_IND,DAL,IND,0,64,292.0,1692,1,0,23,0
2018,15,2018_15_DAL_IND,IND,DAL,1,66,370.0,1908,1,23,0,1
2018,15,2018_15_DET_BUF,BUF,DET,1,64,312.0,1866,0,14,13,1
2018,15,2018_15_DET_BUF,DET,BUF,0,56,313.0,1734,0,13,14,0
2018,15,2018_15_GB_CHI,CHI,GB,1,58,332.0,1823,1,24,17,1
2018,15,2018_15_GB_CHI,GB,CHI,0,67,325.0,1777,1,17,24,0
2018,15,2018_15_HOU_NYJ,HOU,NYJ,0,51,286.0,1496,0,29,22,1
2018,15,2018_15_HOU_NYJ,NYJ,HOU,1,72,318.0,2104,1,22,29,0
2018,15,2018_15_LAC_KC,KC,LAC,1,53,294.0,1604,0,28,29,0
2018,15,2018_15_LAC_KC,LAC,KC,0,68,409.0,1996,2,29,28,1
2018,15,2018_15_MIA_MIN,MIA,MIN,0,53,193.0,1604,0,17,41,0
2018,15,2018_15_MIA_MIN,MIN,MIA,1,63,418.0,1996,1,41,17,1
2018,15,2018_15_NE_PIT,NE,PIT,0,56,368.0,1751,1,10,17,0
2018,15,2018_15_NE_PIT,PIT,NE,1,61,376.0,1849,2,17,10,1
2018,15,2018_15_NO_CAR,CAR,NO,1,57,247.0,1491,2,9,12,0
2018,15,2018_15_NO_CAR,NO,CAR,0,70,346.0,2109,2,12,9,1
2018,15,2018_15_OAK_CIN,CIN,LV,1,75,294.0,1999,1,30,16,1
2018,15,2018_15_OAK_CIN,LV,CIN,0,59,297.0,1601,2,16,30,0
2018,15,2018_15_PHI_LA,LA,PHI,1,74,407.0,1704,2,23,30,0
2018,15,2018_15_PHI_LA,PHI,LA,0,61,381.0,1896,2,30,23,1
2018,15,2018_15_SEA_SF,SEA,SF,0,69,385.0,2234,0,23,26,0
2018,15,2018_15_SEA_SF,SF,SEA,1,58,351.0,1780,1,26,23,1
2018,15,2018_15_TB_BAL,BAL,TB,1,74,370.0,2230,1,20,12,1
2018,15,2018_15_TB_BAL,TB,BAL,0,48,241.0,1370,2,12,20,0
2018,15,2018_15_TEN_NYG,NYG,TEN,1,63,260.0,1479,2,0,17,0
2018,15,2018_15_TEN_NYG,TEN,NYG,0,67,301.0,2121,0,17,0,1
2018,15,2018_15_WAS_JAX,JAX,WAS,1,49,192.0,1614,2,13,16,0
2018,15,2018_15_WAS_JAX,WAS,JAX,0,61,245.0,1986,0,16,13,1
2018,16,2018_16_ATL_CAR,ATL,CAR,0,48,427.0,1351,2,24,10,1
2018,16,2018_16_ATL_CAR,CAR,ATL,1,84,436.0,2249,4,10,24,0
2018,16,2018_16_BAL_LAC,BAL,LAC,0,61,361.0,1885,1,22,10,1
2018,16,2018_16_BAL_LAC,LAC,BAL,1,57,198.0,1715,3,10,22,0
2018,16,2018_16_BUF_NE,BUF,NE,0,60,289.0,1462,3,12,24,0
2018,16,2018_16_BUF_NE,NE,BUF,1,73,390.0,2138,3,24,12,1
2018,16,2018_16_CHI_SF,CHI,SF,0,60,325.0,2130,2,14,9,1
2018,16,2018_16_CHI_SF,SF,CHI,1,54,279.0,1470,1,9,14,0
2018,16,2018_16_CIN_CLE,CIN,CLE,0,47,211.0,1469,0,18,26,0
2018,16,2018_16_CIN_CLE,CLE,CIN,1,66,493.0,2131,0,26,18,1
2018,16,2018_16_DEN_OAK,DEN,LV,0,62,300.0,1792,2,14,27,0
2018,16,2018_16_DEN_OAK,LV,DEN,1,57,273.0,1808,0,27,14,1
2018,16,2018_16_GB_NYJ,GB,NYJ,0,80,542.0,2059,1,44,38,1
2018,16,2018_16_GB_NYJ,NYJ,GB,1,57,370.0,1758,0,38,44,0
2018,16,2018_16_HOU_PHI,HOU,PHI,0,63,371.0,1575,1,30,32,0
2018,16,2018_16_HOU_PHI,PHI,HOU,1,74,519.0,2025,3,32,30,1
2018,16,2018_16_JAX_MIA,JAX,MIA,0,62,244.0,2085,1,17,7,1
2018,16,2018_16_JAX_MIA,MIA,JAX,1,43,183.0,1515,2,7,17,0
2018,16,2018_16_KC_SEA,KC,SEA,0,61,421.0,1498,2,31,38,0
2018,16,2018_16_KC_SEA,SEA,KC,1,75,464.0,2102,0,38,31,1
2018,16,2018_16_LA_ARI,ARI,LA,1,53,263.0,1376,0,9,31,0
2018,16,2018_16_LA_ARI,LA,ARI,0,67,461.0,2224,1,31,9,1
2018,16,2018_16_MIN_DET,DET,MIN,1,69,223.0,1888,0,9,27,0
2018,16,2018_16_MIN_DET,MIN,DET,0,58,340.0,1712,0,27,9,1
2018,16,2018_16_NYG_IND,IND,NYG,1,64,402.0,1699,1,28,27,1
2018,16,2018_16_NYG_IND,NYG,IND,0,62,392.0,1901,1,27,28,0
2018,16,2018_16_PIT_NO,NO,PIT,1,61,370.0,1720,1,31,28,1
2018,16,2018_16_PIT_NO,PIT,NO,0,72,431.0,1880,2,28,31,0
2018,16,2018_16_TB_DAL,DAL,TB,1,50,232.0,1481,0,27,20,1
2018,16,2018_16_TB_DAL,TB,DAL,0,75,383.0,2119,2,20,27,0
2018,16,2018_16_WAS_TEN,TEN,WAS,1,55,291.0,1617,0,25,16,1
2018,16,2018_16_WAS_TEN,WAS,TEN,0,59,292.0,1983,2,16,25,0
2018,17,2018_17_ARI_SEA,ARI,SEA,0,65,200.0,1851,2,24,27,0
2018,17,2018_17_ARI_SEA,SEA,ARI,1,61,291.0,1749,1,27,24,1
2018,17,2018_17_ATL_TB,ATL,TB,0,76,489.0,2086,1,34,32,1
2018,17,2018_17_ATL_TB,TB,ATL,1,58,433.0,1514,1,32,34,0
2018,17,2018_17_CAR_NO,CAR,NO,0,68,374.0,2006,0,33,14,1
2018,17,2018_17_CAR_NO,NO,CAR,1,51,294.0,1594,1,14,33,0
2018,17,2018_17_CHI_MIN,CHI,MIN,0,64,334.0,2228,0,24,10,1
2018,17,2018_17_CHI_MIN,MIN,CHI,1,52,164.0,1372,0,10,24,0
2018,17,2018_17_CIN_PIT,CIN,PIT,0,46,196.0,1538,0,13,16,0
2018,17,2018_17_CIN_PIT,PIT,CIN,1,66,343.0,2062,1,16,13,1
2018,17,2018_17_CLE_BAL,BAL,CLE,1,73,463.0,2310,1,26,24,1
2018,17,2018_17_CLE_BAL,CLE,BAL,0,56,426.0,1290,3,24,26,0
2018,17,2018_17_DAL_NYG,DAL,NYG,0,70,419.0,1852,1,36,35,1
2018,17,2018_17_DAL_NYG,NYG,DAL,1,68,443.0,1748,2,35,36,0
2018,17,2018_17_DET_GB,DET,GB,0,72,402.0,2214,0,31,0,1
2018,17,2018_17_DET_GB,GB,DET,1,56,175.0,1386,1,0,31,0
2018,17,2018_17_IND_TEN,IND,TEN,0,72,436.0,2413,3,33,17,1
2018,17,2018_17_IND_TEN,TEN,IND,1,45,258.0,1187,2,17,33,0
2018,17,2018_17_JAX_HOU,HOU,JAX,1,74,342.0,2107,1,20,3,1
2018,17,2018_17_JAX_HOU,JAX,HOU,0,47,119.0,1471,2,3,20,0
2018,17,2018_17_LAC_DEN,DEN,LAC,1,75,370.0,1908,5,9,23,0
2018,17,2018_17_LAC_DEN,LAC,DEN,0,55,276.0,1742,3,23,9,1
2018,17,2018_17_MIA_BUF,BUF,MIA,1,60,381.0,1818,1,42,17,1
2018,17,2018_17_MIA_BUF,MIA,BUF,0,61,225.0,1782,4,17,42,0
2018,17,2018_17_NYJ_NE,NE,NYJ,1,64,375.0,1933,0,38,3,1
2018,17,2018_17_NYJ_NE,NYJ,NE,0,55,239.0,1667,3,3,38,0
2018,17,2018_17_OAK_KC,KC,LV,1,54,409.0,1564,1,35,3,1
2018,17,2018_17_OAK_KC,LV,KC,0,65,292.0,2036,4,3,35,0
2018,17,2018_17_PHI_WAS,PHI,WAS,0,71,360.0,2599,1,24,0,1
2018,17,2018_17_PHI_WAS,WAS,PHI,1,44,89.0,1001,1,0,24,0
2018,17,2018_17_SF_LA,LA,SF,1,71,377.0,1910,0,48,32,1
2018,17,2018_17_SF_LA,SF,LA,0,59,393.0,1690,4,32,48,0
2019,1,2019_01_ATL_MIN,ATL,MIN,0,69,345.0,1813,3,12,28,0
2019,1,2019_01_ATL_MIN,MIN,ATL,1,49,269.0,1787,0,28,12,1
2019,1,2019_01_BAL_MIA,BAL,MIA,0,73,643.0,2407,1,59,10,1
2019,1,2019_01_BAL_MIA,MIA,BAL,1,47,200.0,1193,2,10,59,0
2019,1,2019_01_BUF_NYJ,BUF,NYJ,0,63,370.0,1679,4,17,16,1
2019,1,2019_01_BUF_NYJ,NYJ,BUF,1,67,225.0,1921,1,16,17,0
2019,1,2019_01_CIN_SEA,CIN,SEA,0,70,429.0,2150,2,20,21,0
2019,1,2019_01_CIN_SEA,SEA,CIN,1,49,232.0,1450,2,21,20,1
2019,1,2019_01_DEN_OAK,DEN,LV,0,57,344.0,1635,0,16,24,0
2019,1,2019_01_DEN_OAK,LV,DEN,1,54,357.0,1965,0,24,16,1
2019,1,2019_01_DET_ARI,ARI,DET,1,83,389.0,1837,2,27,27,0
2019,1,2019_01_DET_ARI,DET,ARI,0,80,477.0,2363,1,27,27,0
2019,1,2019_01_GB_CHI,CHI,GB,1,65,254.0,1737,1,3,10,0
2019,1,2019_01_GB_CHI,GB,CHI,0,57,213.0,1863,0,10,3,1
2019,1,2019_01_HOU_NO,HOU,NO,0,59,414.0,1787,1,28,30,0
2019,1,2019_01_HOU_NO,NO,HOU,1,65,510.0,1813,1,30,28,1
2019,1,2019_01_IND_LAC,IND,LAC,0,63,378.0,1929,1,24,30,0
2019,1,2019_01_IND_LAC,LAC,IND,1,59,435.0,1970,1,30,24,1
2019,1,2019_01_KC_JAX,JAX,KC,1,51,428.0,1725,2,26,40,0
2019,1,2019_01_KC_JAX,KC,JAX,0,60,491.0,1875,0,40,26,1
2019,1,2019_01_LA_CAR,CAR,LA,1,64,343.0,1604,3,27,30,0
2019,1,2019_01_LA_CAR,LA,CAR,0,72,349.0,1996,1,30,27,1
2019,1,2019_01_NYG_DAL,DAL,NYG,1,62,494.0,1938,0,35,17,1
2019,1,2019_01_NYG_DAL,NYG,DAL,0,66,470.0,1662,2,17,35,0
2019,1,2019_01_PIT_NE,NE,PIT,1,67,465.0,1953,0,33,3,1
2019,1,2019_01_PIT_NE,PIT,NE,0,61,308.0,1647,1,3,33,0
2019,1,2019_01_SF_TB,SF,TB,0,61,258.0,1804,2,31,17,1
2019,1,2019_01_SF_TB,TB,SF,1,65,295.0,1796,4,17,31,0
2019,1,2019_01_TEN_CLE,CLE,TEN,1,63,346.0,1842,3,13,43,0
2019,1,2019_01_TEN_CLE,TEN,CLE,0,56,339.0,1758,0,43,13,1
2019,1,2019_01_WAS_PHI,PHI,WAS,1,72,438.0,2067,0,32,27,1
